part_id,show,part_number,part_brand,subcategory,part_image,volume,inlet_diameter,inlet_connection_type,outlet_diameter,outlet_connection_type,direction_of_flow,desiccant_type,number_of_cores,options,rated_capacity,ingress_protection,certifications,nema_rating,note
95390C84-C84F-444B-A2CE-2137C4E5FF61,,45778-002,ARMSTRONG,,,,,,,,,,,,,,,,
953F8B70-9920-4D4F-A42D-922333B3BB5E,,668836,NORDYNE,,,,,,,,,,,,,,,,
95620ED9-56D9-43AC-BA87-7CF82148F0C8,,322937-309,PAYNE,,,,,,,,,,,,,,,,
9566862E-DEA0-4E30-B73C-B6703B3E993B,,DHY00178,TRANE,,,,,,,,,,,,,,,,
95A745CF-2979-4BB6-9929-DDE3A080DCF9,,B5134703,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
95B9CE57-77D4-46B7-8A67-AD321A0C067E,,83-19563-03,RHEEM,,,,,,,,,,,,,,,,
9605DC64-747B-4376-9D91-541F051A011A,,38AP403412,CARRIER,,,,,,,,,,,,,,,,
9640FA2C-17C8-4DAA-B92D-439F57656601,,2320326,COMFORT,,,,,,,,,,,,,,,,
965E485A-8C53-456E-8983-B9C4D7148585,,WW22X101,TRANE,,,,,,,,,,,,,,,,
965FD471-85B6-4C9C-B563-45BD1D36A9A6,,KH28ED280,CARRIER,,,,,,,,,,,,,,,,
968E177F-D2D7-496E-B952-80F5420D9ED1,,433103,CARRIER,,,,,,,,,,,,,,,,
969F50C8-8A4B-4914-BE4F-83F4A9E1A67A,,S1-02609939000,YORK UPG,,,,,,,,,,,,,,,,
96CC82A9-D5B9-4A62-A2DD-A4331EB5AF89,,2319400,HEIL,,,,,,,,,,,,,,,,
97262460-5B3A-4CCB-B92C-414203767EEE,,P502-8084S,BRYANT,,,,,,,,,,,,,,,,
973B7B27-38A3-40AD-B80D-F9B29F15EA63,,5300265301,GIBSON,,,,,,,,,,,,,,,,
976929A2-AE1E-4787-BB97-9C4528C1C7C1,,WW22X62,TRANE,,,,,,,,,,,,,,,,
976CD269-FEB2-4464-85F2-8A10882B997A,,190262,CARRIER,,,,,,,,,,,,,,,,
978FF46C-131F-49F3-9457-571C6E4476F5,,S1-6536-3341,COLEMAN,,,,,,,,,,,,,,,,
97B06E40-11F2-4AE7-B1E9-DCEA23261B74,,50ES400332,CARRIER,,,,,,,,,,,,,,,,
98B45F0E-4472-4799-85D2-573611947956,,83-40386-07,MCQUAY,,,,,,,,,,,,,,,,
98F2452B-92D5-4398-97FE-0CFF29BCA18C,,9372524015,FRIEDRICH,,,,,,,,,,,,,,,,
992D2135-D3B1-4FEB-9C42-2D9C8AFCD7DA,,30GB404634,CARRIER,,,,,,,,,,,,,,,,
99487F66-5A28-4C43-9AD2-DBE405BC72C2,,50BH501132,CARRIER,,,,,,,,,,,,,,,,
998DAAD9-BC32-4B0E-AE9A-CC425451F1BF,,WW22X73,TRANE,,,,,,,,,,,,,,,,
99BFB295-D1C7-4A5A-A9DF-AA40972DEBB8,,KH43LZ034,CARRIER,,,,,,,,,,,,,,,,
99C66A19-8044-4FF4-9CD0-DC7603ACB3AA,,00PPY150167400,CARRIER,,,,,,,,,,,,,,,,
9A214CC2-13E6-4808-8657-FEDBB30B126E,,DHY01084,TRANE,,,,,,,,,,,,,,,,
9A226688-D8EC-40D1-8427-5FEA4E07CA7E,,KH680012,CARRIER,,,,,,,,,,,,,,,,
9A4038AF-DF38-4B45-A144-278C74C04BE2,,20241204,AMANA,FILTER DRIER,,,,,,,,,,,,,,,
9A54ADBF-8A88-4E46-8212-A96294F41CF3,,5210-35,WEATHERKING,,,,,,,,,,,,,,,,
9A6B0963-0F66-4616-B3A8-2C4037B13F0D,,S1-02918174000,YORK UPG,,,,,,,,,,,,,,,,
9A8D9E36-B05F-4367-A68E-B1C700C0F86A,,B1212917,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
9AACADB7-A662-4640-9313-DAF3C39C3C13,,50VL400462,CARRIER,,,,,,,,,,,,,,,,
9B2CC1FD-2404-4859-AE2B-F535D76E23C9,,24L23,LENNOX,,,,,,,,,,,,,,,,
9B3F169C-2482-42CE-A576-42EB8AAC49FF,,39059B002,ARMSTRONG,,,,,,,,,,,,,,,,
9B955DAA-E19C-4F47-AF85-3602FA4A5858,,3012363,WESTINGHOUSE,,,,,,,,,,,,,,,,
9B9A43E4-2B4B-4FD3-B586-3AED83556DD5,,1289680,DAIKIN,,,,,,,,,,,,,,,,
9BAA9A9C-AF90-4264-B6E5-DE1556DEF476,,B4787403,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
9BC6A391-CDC3-4831-9958-E40AB5D894A1,,KH43KE062,CARRIER,,,,,,,,,,,,,,,,
9BED1E8D-4223-41B6-8E05-3431B2FCC962,,1064507,HEIL,,,,,,,,,,,,,,,,
9C08EB1D-2F20-4918-A51C-2D37CA1FE38D,,88K44,ALLIED,,,,,,,,,,,,,,,,
9C0F303C-4B51-4003-BB99-5E7E75DFF03D,,50DK409459,CARRIER,,,,,,,,,,,,,,,,
9C3A6B1D-8957-441B-AC0D-0D044AEF0ADC,,DHY00223,TRANE,,,,,,,,,,,,,,,,
9C9F7A9A-911E-45E1-838F-7CBCBB0B650A,,30HK410059,CARRIER,,,,,,,,,,,,,,,,
9D1FE0CD-3469-483A-BD68-7CED8F5E83F9,,322937-306,PAYNE,,,,,,,,,,,,,,,,
9D79581E-A154-44FA-821D-AD32C8C58A6A,,20485201,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
9D958AF5-17F9-4E23-946E-3C55C011AC10,,48NG400807,CARRIER,,,,,,,,,,,,,,,,
9DCD9C26-2BD9-4056-841A-085B0A8AA872,,RF000034,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
9DDE5D13-4392-40E8-ACA5-40142A13DA3C,,DHY07027,AMERICAN STANDARD,,,,,,,,,,,,,,,,
9DF705D4-86C7-4517-89AB-0DFC6BD5454A,,S1-02638079010,YORK UPG,,,,,,,,,,,,,,,,
9DFFE74A-9DDF-456F-B691-8EA3AF84C01C,,30GT411565,CARRIER,,,,,,,,,,,,,,,,
9E337B05-03D4-4741-BA81-284B8C154D14,,S1-02626665000,YORK UPG,,,,,,,,,,,,,,,,
9E5B5E75-E6DD-45BD-B42A-EE16795D8715,,48MA405384,CARRIER,,,,,,,,,,,,,,,,
9E9BB592-F4A0-4DF3-8C77-689A2D3A4DBD,,S1-02614777009,YORK UPG,,,,,,,,,,,,,,,,
9EDBCFB6-09EB-407C-BB12-7B19A7A23A10,,CV6231552424,SANYO,,,,,,,,,,,,,,,,
9EEAE49E-3620-46A0-9FFF-96D2D85E8466,,P504-8083S,DAY & NIGHT,,,,,,,,,,,,,,,,
9F79DBDA-3801-4178-BD94-F855D7E12EED,,KH45LE062,PAYNE,,,,,,,,,,,,,,,,
9F929087-61CD-49C6-8B80-620F4B5F46EE,,2319433,COMFORT,,,,,,,,,,,,,,,,
9FB43F2C-4C9C-40FE-A228-F4E2FC8FB024,,12L75,LENNOX,,,,,,,,,,,,,,,,
9FEC6D38-E100-4BAE-8B85-F8F6B34E32B6,,66204C,ELKAY,,,,,,,,,,,,,,,,
A060A40A-9DD6-490C-B139-2D755E035705,,P-8-1132,LENNOX,,,,,,,,,,,,,,,,
A070D6DD-BB30-41B7-B57C-22FEFE88C2FB,,DHY00066,TRANE,,,,,,,,,,,,,,,,
A0CBF673-F58B-4B74-AB44-444A1354D6E3,,62A52,LENNOX,,,,,,,,,,,,,,,,
A0FD54C1-1280-44F2-9ED8-7EB94D685BA5,,DHY00059,TRANE,,,,,,,,,,,,,,,,
A19C4436-CB63-4D38-9610-594E57DCBB04,,83-26186-02,RHEEM,,,,,,,,,,,,,,,,
A1BEAB4A-B25A-4945-9443-F8246859AFA9,,WP56X9,GE,,,,,,,,,,,,,,,,
A28C4426-9C59-4000-9ECE-7D1357A17B2A,,BT1282505,AMANA,STRAINER,,,,,,,,,,,,,,,
A29075BC-FD07-4738-954A-EBE9B7509E71,,DHY00011,TRANE,,,,,,,,,,,,,,,,
A2ACDE04-B8ED-4866-9984-3FC40168CE29,,P503-8135S,CARRIER,,,,,,,,,,,,,,,,
A328223E-093E-4275-9B74-00C2C2C4C89A,,KH45LD065,PAYNE,,,,,,,,,,,,,,,,
A3295719-0DB1-470D-A2EB-53D980352E38,,P-8-3194,LENNOX,,,,,,,,,,,,,,,,
A32D04A8-A083-4A72-A21A-E2862126194E,,30HR510877,CARRIER,,,,,,,,,,,,,,,,
A38AB836-7EAA-4235-9113-AE8008FC7468,,46K85,LENNOX,,,,,,,,,,,,,,,,
A398B219-92AD-421F-97D3-2CA155E69FCE,,KH28ED160,CARRIER,,,,,,,,,,,,,,,,
A3D5F086-DFEC-48A0-A42C-5E258A7624AD,,EK164S,CARRIER,,,,,,,,,,,,,,,,
A3F19765-9209-44BF-9EBD-CB9DD6C6628F,,KH43LG077,CARRIER,,,,,,,,,,,,,,,,
A42D146D-0CD2-4DA7-BC55-DED8545566D3,,39059B001,ARMSTRONG,,,,,,,,,,,,,,,,
A42FF259-06AD-47CE-8FF8-2A26DDDAB0C3,,6230433465,SANYO,,,,,,,,,,,,,,,,
A447D8C3-F2DF-4836-B585-8491D38453C9,,50VL400658,CARRIER,,,,,,,,,,,,,,,,
A46F9118-1B5D-4C3E-9EA6-4F32D4843793,,KH43LG089,CARRIER,,,,,,,,,,,,,,,,
A4B4F43C-340B-4E2B-9EC4-558D537860AB,,50ZH400720,CARRIER,,,,,,,,,,,,,,,,
A4B4F836-1872-4427-B554-CC466B73B979,,5210-34,WEATHERKING,,,,,,,,,,,,,,,,
A5336722-D5CD-4A7C-8C74-937EFB880135,,S39293B002,ARMSTRONG,,,,,,,,,,,,,,,,
A54813CB-337F-4A3F-82ED-F9476CAD4AAE,,38QZ43145084,CARRIER,,,,,,,,,,,,,,,,
A573B5A2-0863-41FA-9A2F-C124E90A682C,,100171,ADC,,,,,,,,,,,,,,,,
A594D8E8-90CC-4C21-894A-9DC87C0C5C43,,61415800,COMFORT,,,,,,,,,,,,,,,,
A598D82B-EDD7-4E5C-92F3-9842C0A11CBB,,313523082505,FUJITSU,,,,,,,,,,,,,,,,
A5D7CA62-325C-4E22-AD41-7A7EBE1961D7,,P-8-8416,LENNOX,,,,,,,,,,,,,,,,
A5DAA7D4-8F7B-4DCA-9868-5CDBB568CF21,,433-103,CARRIER,,,,,,,,,,,,,,,,
A60B6BD5-532A-43FB-96F0-BA4A6A813347,,669751,NORDYNE,,,,,,,,,,,,,,,,
A61BADB7-8182-4FAE-B7DE-F7D1189766DF,,B4183201,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
A63F113F-0047-4A8F-9DBC-8DC247225212,,8017289,WESTINGHOUSE,,,,,,,,,,,,,,,,
A7283DDE-BED8-4B15-B621-1E8E78E3093A,,30GB405964,CARRIER,,,,,,,,,,,,,,,,
A798C32C-7D92-48E6-9BB8-06D18676A7BC,,DHY00070,TRANE,,,,,,,,,,,,,,,,
A7BACCAA-120F-48F6-806A-40C8D23DE824,,S1-02619119000,YORK UPG,,,,,,,,,,,,,,,,
A8427E82-F516-4068-AD0D-AD9EC162E7C1,,S1-02645689000,YORK UPG,,,,,,,,,,,,,,,,
A850DD59-D77B-4188-A5C5-E3D5D57A131F,,61828200,FRIEDRICH,,,,,,,,,,,,,,,,
A874C0FB-9775-49AC-9ED3-03CD3B00FE53,,802001022,MCQUAY,,,,,,,,,,,,,,,,
A88ACD6E-BDB7-47F4-9DC0-9E374F8873A0,,63C96,LENNOX,,,,,,,,,,,,,,,,
A89AF10A-FD49-4422-A4DD-478BFE70E175,,16033,,,,,,,,,,,,,,,,,
A89C06EA-63DD-4C1F-9664-FA0373F41C20,,DHY00181,AMERICAN STANDARD,,,,,,,,,,,,,,,,
A9312113-23F0-497C-8D76-182C2365F9F1,,50VT400253,CARRIER,,,,,,,,,,,,,,,,
A9414E29-9E22-45DA-BA06-EA14DDAF5E00,,DHY00816,TRANE,,,,,,,,,,,,,,,,
A9423AD8-A1C1-41D2-8F6D-64DD404410B4,,750807,HEIL,,,,,,,,,,,,,,,,
A963EB1A-9B71-4E35-AE08-98F93FAE13F8,,11W85,ALLIED,,,,,,,,,,,,,,,,
A98210E6-46BD-4F97-A0DA-416046BD1217,,B1219226,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
A99FC613-3BCA-48F3-BF8E-EF16331C4895,,434967,CARRIER,,,,,,,,,,,,,,,,
A9C74603-F4C2-4383-825F-6D53821CAC10,,5303265301,WESTINGHOUSE,,,,,,,,,,,,,,,,
A9DE9620-ECB9-4BE1-BDF5-E6345162873A,,39293B008,ARMSTRONG,,,,,,,,,,,,,,,,
AA067CC9-0EF1-466B-908B-CB20471D2DF0,,1184615,HEIL,,,,,,,,,,,,,,,,
AA164190-8C64-4AD5-A9B3-9922F0101383,,400437,YORK UPG,,,,,,,,,,,,,,,,
AA4A7474-B791-4676-90A4-2D1538568980,,30HX401338,CARRIER,,,,,,,,,,,,,,,,
AA4C0ECD-0F24-490E-8614-31BA31FD8E79,,P502-8163,CARRIER,,,,,,,,,,,,,,,,
AA7AC026-A9CC-4E27-B399-79DFDFF9A4EC,,20284907,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
AA7D05B8-EFA7-4E45-A596-10253D58C705,,2320312,HEIL,,,,,,,,,,,,,,,,
AA96EF12-1F11-42C5-AFE1-49BA5CDB97E6,,DHY00161,TRANE,,,,,,,,,,,,,,,,
AAA423A8-739C-4E76-9499-269AD631DC5D,,DHY00077,TRANE,,,,,,,,,,,,,,,,
AAAF0C38-7F79-4609-AF4E-B14E329790EE,,24367600,COMFORT,,,,,,,,,,,,,,,,
AAD1EC6B-04DF-43D1-9E1D-6943E733553D,,48NG400855,CARRIER,,,,,,,,,,,,,,,,
AAE24783-D64B-4455-A970-75CB553DC632,,C4170207,AMANA,STRAINER,,,,,,,,,,,,,,,
AB22CD93-9A04-453D-84C7-FB1C4E9BC8BF,,6230433700,SANYO,,,,,,,,,,,,,,,,
AB40DA38-DFD7-4009-A07D-14B759B8065F,,50DT400034,CARRIER,,,,,,,,,,,,,,,,
AB867BA7-7303-4B3B-A0CF-8DB8744604F8,,KH11HH099,BRYANT,,,,,,,,,,,,,,,,
ABE35DC1-AC36-41CF-BB9B-AFF1F7E2CBE0,,1175086,HEIL,,,,,,,,,,,,,,,,
ABFE4716-027B-4155-9657-AF91D825B0CA,,S1-02918931000,YORK UPG,,,,,,,,,,,,,,,,
AC28B1D0-5031-4377-9A06-1B4424C34371,,DHY01273,TRANE,,,,,,,,,,,,,,,,
ACBF1C0F-0A89-4F51-8F21-BB4A7D7BB966,,232022,GOODMAN,,,,,,,,,,,,,,,,
ACEDE0DF-8674-4D5D-BB98-732CF6CBE98F,,100215-03,LENNOX,,,,,,,,,,,,,,,,
ACFE366A-F338-4702-9E19-38E4E11F130B,,50HJ440062,CARRIER,,,,,,,,,,,,,,,,
AD1E39A4-7A02-45FF-90F5-81707C7DE5BB,,S1-02914236000,YORK UPG,,,,,,,,,,,,,,,,
AD3A4C97-2A33-44D4-A44B-F70D4A1A9216,,P502-8083S,CARRIER,,,,,,,,,,,,,,,,
AD66D718-B9D2-4CC1-AF9C-B5D414697F5B,,20361101,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
AD6F48FF-D02F-44FF-ABB5-C4C7575AC3EB,,20260004,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
AD74F6B8-1C99-44F9-B887-5398E35757E0,,50DW400779,CARRIER,,,,,,,,,,,,,,,,
ADF35039-0AA8-4BDB-A6A7-1BE56611107B,,WW22X63,TRANE,,,,,,,,,,,,,,,,
ADF7B614-B6B6-44BE-BE2E-3B364B9A4559,,KH45LD065,CARRIER,,,,,,,,,,,,,,,,
AE113720-53EA-4DFB-8862-1E4E4FBBF573,,2319120,HEIL,,,,,,,,,,,,,,,,
AE31E41C-4A87-4082-9799-0B590C3C95D7,,P504-8084,CARRIER,,,,,,,,,,,,,,,,
AE55D345-8BCD-40DE-8171-A3900DACD061,,1915-00670-016,AIRTEMP,,,,,,,,,,,,,,,,
AE870A2D-8F36-40CB-A171-7A0B4C9666E6,,2319402,COMFORT,,,,,,,,,,,,,,,,
AE89961D-5DCB-470D-9585-7DC5882453EB,,66856D2,CARRIER,,,,,,,,,,,,,,,,
AF107B97-6C33-4D3E-848C-5E5950CAC947,,KH28ED340,CARRIER,,,,,,,,,,,,,,,,
AFE4A317-ED4A-4490-956E-7C192482C543,,S1-02636219000,YORK UPG,,,,,,,,,,,,,,,,
AFEB4E0F-E6C0-4CA6-AC09-BD6C33E29434,,48MA410243,CARRIER,,,,,,,,,,,,,,,,
AFF7136C-0A8A-40FD-9EB3-9D1AEF9C3AB8,,5201-011,BARD,,,,,,,,,,,,,,,,
B015EFC4-30AB-43B0-BF5B-453194B15203,,70388,MARVAIR,,,,,,,,,,,,,,,,
B022D378-BE72-498F-B11E-15B88016128D,,434487,CARRIER,,,,,,,,,,,,,,,,
B037C8F3-E1E1-4858-8442-0E2495907E87,,S1-02613486000,YORK UPG,,,,,,,,,,,,,,,,
B0A0145A-6A64-4BD9-A99C-C5DBF2E3AF3C,,704427,HEIL,,,,,,,,,,,,,,,,
B0A8FEE5-0087-4D93-A3F5-873CD281E195,,P502-8165S,CARRIER,,,,,,,,,,,,,,,,
B0E441C4-6D23-453C-9774-29A7DB202AC4,,100215-09,LENNOX,,,,,,,,,,,,,,,,
B0E8D79A-7757-4A18-B7D2-A86C63DA29B6,,00PPG000466203,CARRIER,,,,,,,,,,,,,,,,
B0F2207E-D68F-42BC-8BDE-F53D4CA62883,,30HX401257,CARRIER,,,,,,,,,,,,,,,,
B108E0F4-3ABD-46F0-A934-A54285960B5D,,309323301,WESTINGHOUSE,,,,,,,,,,,,,,,,
B10E4844-3D48-4B3B-8433-E33DFF96D9EF,,8356388,CARRIER,,,,,,,,,,,,,,,,
B119E282-9E08-454B-98AD-A36193CD61DE,,DHY00026,TRANE,,,,,,,,,,,,,,,,
B11BF2C6-05AA-4575-B790-A33CFE33908A,,DHY00050,TRANE,,,,,,,,,,,,,,,,
B15558AA-415B-4E2F-8D0D-FDA9B43B72AE,,50VL400455,CARRIER,,,,,,,,,,,,,,,,
B179A2FE-B9AB-4202-A9D0-F727A5778106,,79003903,CARRIER,,,,,,,,,,,,,,,,
B2098367-B370-4A59-B2BF-50D8B287E772,,2319410,HEIL,,,,,,,,,,,,,,,,
B216E096-C883-4838-AC48-31C12366CE4F,,6230433687,SANYO,,,,,,,,,,,,,,,,
B258C8AD-13EB-4B40-88E8-73CD99398280,,31165B002,ARMSTRONG,,,,,,,,,,,,,,,,
B2BB703B-B533-490C-A0AD-CDAE3E92EAB4,,4310844,CARRIER,,,,,,,,,,,,,,,,
B2BFA554-32BE-423E-B24E-887695B9EF23,,010-A-049,KOLDWAVE,,,,,,,,,,,,,,,,
B2E11687-8D8F-4B3E-9934-029C24028E3C,,P502-8164,CARRIER,,,,,,,,,,,,,,,,
B2F24131-6CB8-4A3E-9DA7-E00A5EF6B1AB,,7225017,THERMAL ZONE,,,,,,,,,,,,,,,,
B31A4D89-9031-4E73-8E05-73D3B0BEE3EB,,83-40386-11,RHEEM,,,,,,,,,,,,,,,,
B344A3A7-BAD2-41B0-BCD3-D16520ED9A3D,,S1-02625512000,YORK UPG,,,,,,,,,,,,,,,,
B34FBB07-9027-447C-BC40-51D485C01071,,00PPG000462101,CARRIER,,,,,,,,,,,,,,,,
B36277E3-2E46-49FB-9527-45D518B2FB75,,KH45LW141,CARRIER,,,,,,,,,,,,,,,,
B3832036-88B8-4E91-B0F9-E311712E7640,,5201-018,BARD,,,,,,,,,,,,,,,,
B399F9D8-A425-42DE-B2A4-F5A13DEDEA3B,,31165B001,ARMSTRONG,,,,,,,,,,,,,,,,
B3A1A663-31A9-4289-8575-182D56EE6ACB,,802001133,MCQUAY,,,,,,,,,,,,,,,,
B3B101E3-A5DC-4484-9005-B3B2F2746809,,83-25147-04,RHEEM,,,,,,,,,,,,,,,,
B3D90E18-4F8A-4BE3-842C-5716010E38DC,,50LJ400028,CARRIER,,,,,,,,,,,,,,,,
B416CDAE-5C10-42E6-B504-B50987A6A597,,66199C,ELKAY,,,,,,,,,,,,,,,,
B45B7650-6C72-41E3-BB78-C3F88FA3893D,,83-19563-07,RHEEM,,,,,,,,,,,,,,,,
B4637DE0-7338-4862-9023-765FEFFC87B2,,83-22755-10,RHEEM,,,,,,,,,,,,,,,,
B4669DE1-2BAF-4F70-BF79-A470E51D8BD2,,P-8-10808,ALLIED,,,,,,,,,,,,,,,,
B47ED10C-26AD-4F48-BC18-AEFB44BDFEF1,,60308101,FRIEDRICH,,,,,,,,,,,,,,,,
B48FCD3A-EE6B-4129-9075-5558D1020B28,,2319409,HEIL,,,,,,,,,,,,,,,,
B4DB76F3-8129-4AA0-BE17-A538C9FC7FF9,,5210-22,WEATHERKING,,,,,,,,,,,,,,,,
B4E51971-CE24-4CCF-A3F3-AF5859678E57,,P-8-7248,LENNOX,,,,,,,,,,,,,,,,
B52071EA-20B3-42B2-B51F-5C383CD835C3,,435S48,CARRIER,,,,,,,,,,,,,,,,
B549285F-3E7C-420F-98CD-F57B6401313F,,00PSG000153400,CARRIER,,,,,,,,,,,,,,,,
B572D573-C85D-4149-857C-6D0FE831E4FE,,AL-44-95C,RHEEM,,,,,,,,,,,,,,,,
B59441E1-FC67-473A-A1F9-29282B2B3B21,,68456103,FRIEDRICH,,,,,,,,,,,,,,,,
B6632171-A0C3-4BAE-9BF3-3BF879FFBECB,,HH11HH060,CARRIER,,,,,,,,,,,,,,,,
B68D53CA-B4B6-48D8-9771-F6038757205C,,11108702,AMANA,STRAINER,,,,,,,,,,,,,,,
B69E8A5A-88E5-4F9C-A95A-017C22347C54,,30HR410878,CARRIER,,,,,,,,,,,,,,,,
B6CF5CB5-2C60-46F3-8FE1-47B5B74A8DCC,,71116,TECUMSEH,,,,,,,,,,,,,,,,
B6F73BAE-FB38-41CA-90B4-FD406599075C,,36B0003N04,CARRIER,,,,,,,,,,,,,,,,
B71D613C-576E-4C76-B899-52F5160EB7CC,,DHY00180,AMERICAN STANDARD,,,,,,,,,,,,,,,,
B7387D73-8885-47E9-A72F-8209A2998D8D,,KH43LG073,CARRIER,,,,,,,,,,,,,,,,
B74B030B-4DFA-45D2-8463-11BDB39C8EDA,,5200-20,WEATHERKING,,,,,,,,,,,,,,,,
B7A07591-C8D8-4F29-A200-7AC55685CC19,,2319430,COMFORT,,,,,,,,,,,,,,,,
B7ABC12B-B43D-4EB7-8BD0-CDE3D4B94B0E,,15500504000641,CARRIER,,,,,,,,,,,,,,,,
B7BDF502-30C9-4F9D-BE71-F1D517BA987E,,KH43LE102,CARRIER,,,,,,,,,,,,,,,,
B7C02BE4-6BE8-4297-BD43-E0EC1C4F9682,,B1137202,AMANA,STRAINER,,,,,,,,,,,,,,,
B7C83CC6-6775-411A-B457-0E040672B5EA,,1173991,GRANDAIRE,,,,,,,,,,,,,,,,
B7D9C89C-DB53-4C62-A1CA-801B9FFEC443,,966977,DAIKIN,,,,,,,,,,,,,,,,
B7DDDB87-AD5D-4C27-90B6-283396D253E6,,322937-305,CARRIER,,,,,,,,,,,,,,,,
B81090D6-4469-406D-A004-A4AE872FFFF1,,83-19563-08,RHEEM,,,,,,,,,,,,,,,,
B8226035-27DA-4E4A-B455-0210E9731CFC,,P-8-9588,LENNOX,,,,,,,,,,,,,,,,
B853FD67-1536-4A7F-A024-6F73BCDE7C2C,,B121921S,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
B873962D-A4A7-48BE-A324-EC70F47810CA,,DHY00220,AMERICAN STANDARD,,,,,,,,,,,,,,,,
B87FECB2-48CB-4D94-B0AC-565235E617C4,,1174193,GRANDAIRE,,,,,,,,,,,,,,,,
B8914ED8-D2FD-415E-BDE1-390E7F70960E,,5200-5502,RHEEM,,,,,,,,,,,,,,,,
B8A5E3A0-21F9-49F5-A47C-88522B55F828,,WW22X89,TRANE,,,,,,,,,,,,,,,,
B8CEE9D6-EA43-4AB4-B996-84030BB5FFAE,,30RB680054,CARRIER,,,,,,,,,,,,,,,,
B93949DB-EB28-4622-AF89-EC52C5F54282,,F114,,,,,,,,,,,,,,,,,
B948FF25-661C-458A-A2CE-11818507E89C,,KH43LG074,PAYNE,,,,,,,,,,,,,,,,
B9763821-910D-421A-BC3F-981ABE13E7E9,,50DK404514,CARRIER,,,,,,,,,,,,,,,,
B987A033-86C8-45E2-9D0E-688BD56C7326,,KH45LD069,CARRIER,,,,,,,,,,,,,,,,
B9F5D6D7-A1A1-4536-8953-3D9F226D991D,,22-1085,LUX,,,,,,,,,,,,,,,,
B9FE87DE-6DC8-4DD7-97F5-CDB89E8E0750,,5851A30001A,FRIEDRICH,,,,,,,,,,,,,,,,
BA87D099-74FF-4091-9923-07C5BD810CE3,,67200448,FRIEDRICH,,,,,,,,,,,,,,,,
BAAA1008-450F-4F14-84F2-808601F9A9E4,,DHY00146,TRANE,,,,,,,,,,,,,,,,
BAB03790-2901-4D32-BFD7-DE6A179B3F29,,8004930,WESTINGHOUSE,,,,,,,,,,,,,,,,
BAB7F4BA-C71D-44C3-A48C-36F7A015843C,,34156B001,ARMSTRONG,,,,,,,,,,,,,,,,
BAC20213-4C16-4A42-8442-A9C99715B55E,,78A88,LENNOX,,,,,,,,,,,,,,,,
BAEFC195-B55D-4DB9-9F3A-3FEB53AEDC2C,,50LJ400027,CARRIER,,,,,,,,,,,,,,,,
BB6FEA7F-9373-4A56-A097-BFE5248C16F1,,KH45LG140,BRYANT,,,,,,,,,,,,,,,,
BB8B6D18-E9DD-4DC5-8D24-32E648CFCEB0,,24L24,LENNOX,,,,,,,,,,,,,,,,
BBF63D0D-BB5D-4484-A00D-AC3DBC133318,,S1-02922157000,YORK UPG,,,,,,,,,,,,,,,,
BC570F64-E17C-4F44-A846-25386CE74EB8,,02974A001,ARMSTRONG,,,,,,,,,,,,,,,,
BC58EA05-B82C-4B8F-8EE6-CD271CB60C73,,37F58,LENNOX,,,,,,,,,,,,,,,,
BC6F7A65-E485-44B7-BB97-6BE965F59BFD,,802001023,MCQUAY,,,,,,,,,,,,,,,,
BC706FA7-D34A-4124-9B70-96D1689A381A,,83-40386-12,RHEEM,,,,,,,,,,,,,,,,
BC71DEE9-8970-461A-B4A2-93986A19F7FE,,22-1090,LUX,,,,,,,,,,,,,,,,
BCA9410B-B7BB-4E60-A2AF-2AD22B6F0FE9,,83-41719-01,RHEEM,,,,,,,,,,,,,,,,
BCC66B5E-0A65-431A-9308-B0F9D02D655F,,S1-52636210000,COLEMAN,,,,,,,,,,,,,,,,
BCD84FCE-7FCE-4410-9022-C9E00A40449D,,31738002,ELKAY,,,,,,,,,,,,,,,,
BCE401E0-A69D-4DCC-8804-DB68130ED430,,WW22X51,TRANE,,,,,,,,,,,,,,,,
BD005364-E243-4924-AFEC-5B17BE43CE1C,,DHY01272,AMERICAN STANDARD,,,,,,,,,,,,,,,,
BD15B982-7737-4391-99F6-5ECC7B15B431,,30HX407222WX,CARRIER,,,,,,,,,,,,,,,,
BD480071-4A50-449F-A731-3690B5887181,,36B0003N11,CARRIER,,,,,,,,,,,,,,,,
BD4BE34A-734F-4771-AECD-F432F7C44CA7,,2320304,HEIL,,,,,,,,,,,,,,,,
BD50BDAE-0038-4949-892F-580992748E29,,100215-05,ALLIED,,,,,,,,,,,,,,,,
BD5A391C-CA28-4EF2-8269-9AF70206B364,,07210022,COMFORTSTAR,,,,,,,,,,,,,,,,
