Model,Logo,Brand,Series,System Type,Unit Type,Tonnage,Total Circuits,DX/Chiller,Cooling Type,Heating Type,SEER,EER,Refrigerant,Original Charge (oz),Compressor Brand,Compressor Type,Compressor Model,Total Compressors,Compressors/Circuit,Compressor Size(s),Voltage/Phase/Hz,RLA,LRA,Capacity Staging,Capacity FX,Lowest Staging,Compressor Notes,Oil Type,Oil Amt (oz),Oil Notes,Device Type,Metering Device Notes,Devices/Circuit,Total Devices,Device Size,Fan Type,CFM Range,Fan Notes,Conversion Job,Warnings,Standard Controls,Optional Controls,Workflow,Conversion Notes,Service Facts,Product Data,IOM,Controls Manuals,Misc,Bluon Guidelines,Unit Image,Bid Type,Man Hours,Charge (Lbs),EXV,EXV (Qty),EXV 2,EXV 2 (Qty),Control Panel,Tech Entering Data,Date Added,QA,Tier II (Over 20 Tons),EXV + Pump-down Required,Standard,EXV Only Required,Est. Labor (Man-hours),Std. Conversion Est. MH,Less Than or Equal to 5 Tons,EEV Only Est. MH,EEV+PD Est. MH,Incorrect Original Charge,Needs QC,QA/QC Comments,QC (Ongoing),Last QC Date,Bidding Comments,Less Than or Equal to 5 Tons MH,Other Protocols,Other Protocols Labor (Man-hours),MIN Labor,MAX Labor,Bid QC Resolved,NEW (Not in Bedrock),Inspect,Baseline,Airflow / Waterflow,Recover,Controls,Replace/Install,Leak Check,Evacuate,Charge,Tune,Verify,Label,Minor Steps Completed,Filter Driers and Cores,Mfg. & Part Numbers (from Filter Driers and Cores),OEM Filter Driers and Cores,Troubleshooting,Diagnostic,Wiring Diagram,New System Type,Forum Tag,NOT in PostGres
TM8E120C16_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM8E,Split,Furnace,4,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,4,,,,,,,,,,,ECM,1600,,Furnace,,,,,,,https://dl.airtable.com/.attachments/0c315acce275890921600dc1b46da4ef/d5a93cc8/YO_TM8E_TG_5597956-ytg-c-1219_2019.pdf,https://dl.airtable.com/.attachments/64e09d7304cb9b822f2d547398856c96/1a9fe14e/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/1bcc94b4a00408876853a3bc38c98690/481f35e9/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/7eb1dd8ebd7ca080e94a1e950477d416/7d514852/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019_WIRING.pdf,Furnace,Furnace,checked
TL9E080C_YO,https://dl.airtable.com/Qp7SpFmRCCMca5e4le2q_york.png,York,TL9E,Split,Furnace,4,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,4,,,,,,,,,,,ECM,1600,,Furnace,,,,,,,https://dl.airtable.com/.attachments/44615142266988c873c920f4fef01ea1/a6b3d0b5/YO_TL9E_TG_5523530-ytg-b-0619_2019.pdf,https://dl.airtable.com/.attachments/acf7023a7f18b9bd9bb054644e8639af/a54d7e06/CH_TL9E_II_5894307-UIM-B-0920_2020.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/470bbe7913ad8e36d9bf41a2b29ab5f6/1fae37f2/CH_TL9E_II_5894307-UIM-B-0920_2020_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/426c872c6fc65aa70aaba6483def2e58/d719b409/CH_TL9E_II_5894307-UIM-B-0920_2020_WIRING.pdf,Furnace,Furnace,checked
TM8E100B12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM8E,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/0c315acce275890921600dc1b46da4ef/d5a93cc8/YO_TM8E_TG_5597956-ytg-c-1219_2019.pdf,https://dl.airtable.com/.attachments/64e09d7304cb9b822f2d547398856c96/1a9fe14e/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/1bcc94b4a00408876853a3bc38c98690/481f35e9/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/7eb1dd8ebd7ca080e94a1e950477d416/7d514852/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019_WIRING.pdf,Furnace,Furnace,checked
TMLE060A12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TMLE,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/0c315acce275890921600dc1b46da4ef/d5a93cc8/YO_TM8E_TG_5597956-ytg-c-1219_2019.pdf,https://dl.airtable.com/.attachments/64e09d7304cb9b822f2d547398856c96/1a9fe14e/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/1bcc94b4a00408876853a3bc38c98690/481f35e9/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/7eb1dd8ebd7ca080e94a1e950477d416/7d514852/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019_WIRING.pdf,Furnace,Furnace,checked
TM8V060A12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM8V,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/f766a5d1d7d7c7264b7841d4f0196604/2b04ad8b/YO_TM8V_TG_1071764-ytg-c-0616_2016.pdf,https://dl.airtable.com/.attachments/64e09d7304cb9b822f2d547398856c96/1a9fe14e/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/9376199c8afd9701d3fc700e4ff1dba1/f7ddc909/CH_TM8V_II_5402847-UIM-A-0917_2017_DIAGNOSTIC.pdf,https://dl.airtable.com/.attachments/72398f80d5da66ffd8ac1d40bcdad1a6/56a71f8b/CH_TM8V_II_5402847-UIM-A-0917_2017_WIRING.pdf,Furnace,Furnace,checked
TMLV100C20_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TMLV,Split,Furnace,5,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,5,,,,,,,,,,,ECM,2000,,Furnace,,,,,,,https://dl.airtable.com/.attachments/f766a5d1d7d7c7264b7841d4f0196604/2b04ad8b/YO_TM8V_TG_1071764-ytg-c-0616_2016.pdf,https://dl.airtable.com/.attachments/64e09d7304cb9b822f2d547398856c96/1a9fe14e/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/9376199c8afd9701d3fc700e4ff1dba1/f7ddc909/CH_TM8V_II_5402847-UIM-A-0917_2017_DIAGNOSTIC.pdf,https://dl.airtable.com/.attachments/72398f80d5da66ffd8ac1d40bcdad1a6/56a71f8b/CH_TM8V_II_5402847-UIM-A-0917_2017_WIRING.pdf,Furnace,Furnace,checked
TMLE100C20_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TMLE,Split,Furnace,5,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,5,,,,,,,,,,,ECM,2000,,Furnace,,,,,,,https://dl.airtable.com/.attachments/0c315acce275890921600dc1b46da4ef/d5a93cc8/YO_TM8E_TG_5597956-ytg-c-1219_2019.pdf,https://dl.airtable.com/.attachments/64e09d7304cb9b822f2d547398856c96/1a9fe14e/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/1bcc94b4a00408876853a3bc38c98690/481f35e9/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/7eb1dd8ebd7ca080e94a1e950477d416/7d514852/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019_WIRING.pdf,Furnace,Furnace,checked
TMLV080C16_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TMLV,Split,Furnace,4,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,4,,,,,,,,,,,ECM,1600,,Furnace,,,,,,,https://dl.airtable.com/.attachments/f766a5d1d7d7c7264b7841d4f0196604/2b04ad8b/YO_TM8V_TG_1071764-ytg-c-0616_2016.pdf,https://dl.airtable.com/.attachments/64e09d7304cb9b822f2d547398856c96/1a9fe14e/CH_TM8E-TMLE_II_5594752-UIM-B-0419_2019.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/9376199c8afd9701d3fc700e4ff1dba1/f7ddc909/CH_TM8V_II_5402847-UIM-A-0917_2017_DIAGNOSTIC.pdf,https://dl.airtable.com/.attachments/72398f80d5da66ffd8ac1d40bcdad1a6/56a71f8b/CH_TM8V_II_5402847-UIM-A-0917_2017_WIRING.pdf,Furnace,Furnace,checked
TM8Y060A12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM8Y,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/7e55c1d4e8e150aa617d6e1c1f1cb11b/6a810f3a/CH_TM8Y_PD_5129592-YTG-D-0119_2019.pdf,https://dl.airtable.com/.attachments/7b4eeafcc7323bce13c6f7634801b9bb/2c5b528c/CH_TM8Y_II_5052632-UIM-B-1115_2015.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/2a26cb18c3330e94b30daa7be593c37d/5fd9f2f8/CH_TM8Y_II_5052632-UIM-B-1115_2015_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/bece9f9da847fb6a1e180347887a7bf0/fd363468/CH_TM8Y_II_5052632-UIM-B-1115_2015_WIRING.pdf,Furnace,Furnace,checked
TM9V060B12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM9V,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/e7be30ba5ed21288f8a47260a5897047/14037637/YO_TM9V_PD_444555-YTG-A-0209_2009.pdf,https://dl.airtable.com/.attachments/3ca18f34b044b680c45b666ef74c0760/ad570ab6/CH_TM9V_II_1034868-UIM-A-0513_2013.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c594337d8128c93826e0f0c00a6892d2/31dc999e/CH_TM9V_II_1034868-UIM-A-0513_2013_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/d114c4d35da050898182b70815a73200/2198c3ef/CH_TM9V_II_1034868-UIM-A-0513_2013_WIRING.pdf,Furnace,Furnace,checked
TP9C100C20_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TP9C,Split,Furnace,5,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,5,,,,,,,,,,,ECM,2000,,Furnace,,,,,,,https://dl.airtable.com/.attachments/076a3c9ac9b2dd33e782ea3d408f2a20/fe847bbc/CH_TP9C_TG_538510-utg-f-1016_2016.pdf,https://dl.airtable.com/.attachments/28355f977931e61a787a9dfa49ef8f3f/fa1f2e8d/CH_TP9C_II_1083292-UIM-A-0114_2014.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/16f05b1e615a1066efe30530ae326c93/6c3ab993/CH_TP9C_II_1083292-UIM-A-0114_2014_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/0a4b2516d1f89ac56e4e71d8ba645da9/2334d178/CH_TP9C_II_1083292-UIM-A-0114_2014_WIRING.pdf,Furnace,Furnace,checked
TM9Y060A12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM9Y,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/d0c2a5136cc25bb4667f50154bd22b84/e802efc1/CH_TM9Y_TG_5129602-btg-e-1219_2019.pdf,https://dl.airtable.com/.attachments/a443ad0aa7f76566063d4825011dcea9/9319f32b/CH_TM9Y_II_5052617-UIM-B-1115_2015.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/a8bb0a7db0fe19cb2f886a5ed172600d/2359ed43/CH_TM9Y_II_5052617-UIM-B-1115_2015_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/5e7e10ffc5b108ed945d5a79d425584c/4e1ff197/CH_TM9Y_II_5052617-UIM-B-1115_2015_WIRING.pdf,Furnace,Furnace,checked
TM9Y040A12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM9Y,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/d0c2a5136cc25bb4667f50154bd22b84/e802efc1/CH_TM9Y_TG_5129602-btg-e-1219_2019.pdf,https://dl.airtable.com/.attachments/a443ad0aa7f76566063d4825011dcea9/9319f32b/CH_TM9Y_II_5052617-UIM-B-1115_2015.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/a8bb0a7db0fe19cb2f886a5ed172600d/2359ed43/CH_TM9Y_II_5052617-UIM-B-1115_2015_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/5e7e10ffc5b108ed945d5a79d425584c/4e1ff197/CH_TM9Y_II_5052617-UIM-B-1115_2015_WIRING.pdf,Furnace,Furnace,checked
TM8Y080C16_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM8Y,Split,Furnace,4,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,4,,,,,,,,,,,ECM,1600,,Furnace,,,,,,,https://dl.airtable.com/.attachments/7e55c1d4e8e150aa617d6e1c1f1cb11b/6a810f3a/CH_TM8Y_PD_5129592-YTG-D-0119_2019.pdf,https://dl.airtable.com/.attachments/7b4eeafcc7323bce13c6f7634801b9bb/2c5b528c/CH_TM8Y_II_5052632-UIM-B-1115_2015.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/2a26cb18c3330e94b30daa7be593c37d/5fd9f2f8/CH_TM8Y_II_5052632-UIM-B-1115_2015_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/bece9f9da847fb6a1e180347887a7bf0/fd363468/CH_TM8Y_II_5052632-UIM-B-1115_2015_WIRING.pdf,Furnace,Furnace,checked
TM9Y080B12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM9Y,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/d0c2a5136cc25bb4667f50154bd22b84/e802efc1/CH_TM9Y_TG_5129602-btg-e-1219_2019.pdf,https://dl.airtable.com/.attachments/a443ad0aa7f76566063d4825011dcea9/9319f32b/CH_TM9Y_II_5052617-UIM-B-1115_2015.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/a8bb0a7db0fe19cb2f886a5ed172600d/2359ed43/CH_TM9Y_II_5052617-UIM-B-1115_2015_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/5e7e10ffc5b108ed945d5a79d425584c/4e1ff197/CH_TM9Y_II_5052617-UIM-B-1115_2015_WIRING.pdf,Furnace,Furnace,checked
TP9C120D20_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TP9C,Split,Furnace,5,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,5,,,,,,,,,,,ECM,2000,,Furnace,,,,,,,https://dl.airtable.com/.attachments/076a3c9ac9b2dd33e782ea3d408f2a20/fe847bbc/CH_TP9C_TG_538510-utg-f-1016_2016.pdf,https://dl.airtable.com/.attachments/28355f977931e61a787a9dfa49ef8f3f/fa1f2e8d/CH_TP9C_II_1083292-UIM-A-0114_2014.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/16f05b1e615a1066efe30530ae326c93/6c3ab993/CH_TP9C_II_1083292-UIM-A-0114_2014_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/0a4b2516d1f89ac56e4e71d8ba645da9/2334d178/CH_TP9C_II_1083292-UIM-A-0114_2014_WIRING.pdf,Furnace,Furnace,checked
TP9C080C16_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TP9C,Split,Furnace,4,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,4,,,,,,,,,,,ECM,1600,,Furnace,,,,,,,https://dl.airtable.com/.attachments/076a3c9ac9b2dd33e782ea3d408f2a20/fe847bbc/CH_TP9C_TG_538510-utg-f-1016_2016.pdf,https://dl.airtable.com/.attachments/28355f977931e61a787a9dfa49ef8f3f/fa1f2e8d/CH_TP9C_II_1083292-UIM-A-0114_2014.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/16f05b1e615a1066efe30530ae326c93/6c3ab993/CH_TP9C_II_1083292-UIM-A-0114_2014_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/0a4b2516d1f89ac56e4e71d8ba645da9/2334d178/CH_TP9C_II_1083292-UIM-A-0114_2014_WIRING.pdf,Furnace,Furnace,checked
TM9V080B12_YO,https://dl.airtable.com/ffZoFxZMTuSbkGp6VVzU_york.png,York,TM9V,Split,Furnace,3,,N/A,N/A,Gas,,,Other/NA,0,,Other/NA,,,,,115/1/60,,,,3,,,,,,,,,,,ECM,1200,,Furnace,,,,,,,https://dl.airtable.com/.attachments/e7be30ba5ed21288f8a47260a5897047/14037637/YO_TM9V_PD_444555-YTG-A-0209_2009.pdf,https://dl.airtable.com/.attachments/3ca18f34b044b680c45b666ef74c0760/ad570ab6/CH_TM9V_II_1034868-UIM-A-0513_2013.pdf,,https://dl.airtable.com/.attachments/240c6a5c23c3f9315fc9ea4d583bb8d2/255c4bca/CH_FURNACES_UM_1010352-uum-n-0121_2021.pdf,,https://dl.airtable.com/.attachments/c4d21fb1c9acc34b3a9ca7a50d0c7564/9295b4c5/YO_029_PNG.png,N/A - Gas Furnace,5,0,,,,,,Joel Keller,12/3/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c594337d8128c93826e0f0c00a6892d2/31dc999e/CH_TM9V_II_1034868-UIM-A-0513_2013_DIAGNOSTICS.pdf,https://dl.airtable.com/.attachments/d114c4d35da050898182b70815a73200/2198c3ef/CH_TM9V_II_1034868-UIM-A-0513_2013_WIRING.pdf,Furnace,Furnace,checked
